Signal,Date,Close Price,Shares Bought,Profit/Loss,Investment,Remaining Cash,Hold,Total Cash,SMA1,SMA2,Percentage Difference,Charge Value,Charge,% Diff,High Avg %,Low Avg %
Short Sell,2024-05-16 14:15:00+05:30,69.58999634,1662,32.81442261,115658.5739,22.41533279,Sell Hold,115713.8037,12,17,0.028379855,,,0.028379835,0.370337122,2.667433764
Short Sell,2024-05-16 15:15:00+05:30,70.34999847,1644,-3.176422119,115655.3975,58.40617752,Sell Hold,115710.6272,12,17,-0.002746378,,,-0.002746359,0.370337122,2.667433764
Short Sell,2024-05-17 09:15:00+05:30,70.5,1641,35.10250854,115690.5,20.12724686,Sell Hold,115745.7298,12,17,0.030350947,,,0.03035094,0.370337122,2.667433764
Short Sell,2024-05-17 10:15:00+05:30,70.55000305,1640,11.50500488,115702.005,43.72475052,Sell Hold,115757.2348,12,17,0.009944641,,,0.009944637,0.370337122,2.667433764
Short Sell,2024-05-17 11:15:00+05:30,70.55000305,1640,0,115702.005,55.2297554,Sell Hold,115757.2348,12,17,0,,,0,0.370337122,2.667433764
Short Sell,2024-05-17 12:15:00+05:30,70.75,1636,44.99499512,115747,10.23476028,Sell Hold,115802.2298,12,17,0.038888691,,,0.038888695,0.370337122,2.667433764
Short Sell,2024-05-17 13:15:00+05:30,70.76000214,1636,16.36349487,115763.3635,38.86626053,Sell Hold,115818.5933,12,17,0.014137295,,,0.014137299,0.370337122,2.667433764
Short Sell,2024-05-17 14:15:00+05:30,71,1631,37.63650513,115801,17.59325027,Sell Hold,115856.2298,12,17,0.032511586,,,0.032511581,0.370337122,2.667433764
Short Sell,2024-05-17 15:15:00+05:30,70.94000244,1633,44.02398682,115845.024,11.20576859,Sell Hold,115900.2537,12,17,0.038016931,,,0.038016943,0.370337122,2.667433764
Short Sell,2024-05-21 09:15:00+05:30,71.5,1620,-15.02398682,115830,70.25374222,Sell Hold,115885.2298,12,17,-0.012969039,,,-0.012969051,0.370337122,2.667433764
Short Sell,2024-05-21 10:15:00+05:30,71.77999878,1614,22.91802979,115852.918,32.31172562,Sell Hold,115908.1478,12,17,0.019785919,,,0.019785893,0.370337122,2.667433764
Short Sell,2024-05-21 11:15:00+05:30,71.76000214,1615,39.48542023,115892.4035,15.74433517,Sell Hold,115947.6332,12,17,0.03408237,,,0.034082439,0.370337122,2.667433764
Short Sell,2024-05-21 12:15:00+05:30,71.80000305,1614,-7.198524475,115885.2049,62.42827988,Sell Hold,115940.4347,12,17,-0.006211386,,,-0.006211451,0.370337122,2.667433764
Short Sell,2024-05-21 13:15:00+05:30,71.48000336,1621,-16.11948395,115869.0854,71.34923935,Sell Hold,115924.3152,12,17,-0.013909872,,,-0.013909886,0.370337122,2.667433764
Short Sell,2024-05-21 14:15:00+05:30,71.55999756,1619,-13.44939423,115855.636,68.67914963,Sell Hold,115910.8658,12,17,-0.011607405,,,-0.01160741,0.370337122,2.667433764
Short Sell,2024-05-21 15:15:00+05:30,71.38999939,1623,10.33296204,115865.969,44.89679337,Sell Hold,115921.1988,12,17,0.008918826,,,0.008918858,0.370337122,2.667433764
Short Sell,2024-05-22 09:15:00+05:30,71.75,1615,10.2809906,115876.25,44.9487648,Sell Hold,115931.4798,12,17,0.008873175,,,0.008873183,0.370337122,2.667433764
Short Sell,2024-05-22 10:15:00+05:30,72.40000153,1601,36.15244293,115912.4024,19.07731247,Sell Hold,115967.6322,12,17,0.031199183,,,0.031199146,0.370337122,2.667433764
Short Sell,2024-05-22 11:15:00+05:30,72.05999756,1609,32.13362885,115944.5361,23.09612656,Sell Hold,115999.7658,12,17,0.027722339,,,0.0277224,0.370337122,2.667433764
Short Sell,2024-05-22 13:15:00+05:30,72.29000092,1604,8.625396729,115953.1615,46.60435867,Sell Hold,116008.3912,12,17,0.007439244,,,0.007439247,0.370337122,2.667433764
Short Sell,2024-05-22 14:15:00+05:30,72.5,1600,46.83853149,116000,8.391223907,Sell Hold,116055.2298,12,17,0.040394355,,,0.040394328,0.370337122,2.667433764
Short Sell,2024-05-22 15:15:00+05:30,72.51000214,1600,16.00341797,116016.0034,39.22633743,Sell Hold,116071.2332,12,17,0.01379605,,,0.013796034,0.370337122,2.667433764
Short Sell,2024-05-23 09:15:00+05:30,72.93000031,1591,15.62706757,116031.6305,39.60268784,Sell Hold,116086.8602,12,17,0.013469752,,,0.01346978,0.370337122,2.667433764
Short Sell,2024-05-23 10:15:00+05:30,72.44999695,1602,33.26462555,116064.8951,21.96512985,Sell Hold,116120.1249,12,17,0.028668584,,,0.028668562,0.370337122,2.667433764
Short Sell,2024-05-23 11:15:00+05:30,72.59999847,1599,22.50244904,116087.3976,32.72730637,Sell Hold,116142.6273,12,17,0.019387817,,,0.019387861,0.370337122,2.667433764
Short Sell,2024-05-23 12:15:00+05:30,72.55999756,1600,8.59853363,116095.9961,46.63122177,Sell Hold,116151.2258,12,17,0.007406948,,,0.007406919,0.370337122,2.667433764
Short Sell,2024-05-23 13:15:00+05:30,72.68000031,1598,46.64439392,116142.6405,8.585361481,Sell Hold,116197.8702,12,17,0.040177435,,,0.040177441,0.370337122,2.667433764
Short Sell,2024-05-23 14:15:00+05:30,72.70999908,1598,47.93804932,116190.5785,7.291706085,Sell Hold,116245.8083,12,17,0.04127515,,,0.041275108,0.370337122,2.667433764
Short Sell,2024-05-23 15:15:00+05:30,73.12999725,1589,12.98709869,116203.5656,42.24265671,Sell Hold,116258.7954,12,17,0.011177411,,,0.011177412,0.370337122,2.667433764
Short Sell,2024-05-24 09:15:00+05:30,73.08999634,1590,9.528541565,116213.0942,45.70121384,Sell Hold,116268.3239,12,17,0.00819987,,,0.008199921,0.370337122,2.667433764
Short Sell,2024-05-24 10:15:00+05:30,73.51999664,1581,22.02051544,116235.1147,33.20923996,Sell Hold,116290.3444,12,17,0.018948394,,,0.018948381,0.370337122,2.667433764
Short Sell,2024-05-24 11:15:00+05:30,73.18000031,1589,47.90579224,116283.0205,7.323963165,Sell Hold,116338.2502,12,17,0.041214561,,,0.041214568,0.370337122,2.667433764
Short Sell,2024-05-24 12:15:00+05:30,73.58000183,1581,46.96240997,116329.9829,8.267345428,Sell Hold,116385.2127,12,17,0.0403863,,,0.040386292,0.370337122,2.667433764
Short Sell,2024-05-24 13:15:00+05:30,73.51999664,1583,52.17179108,116382.1547,3.057964325,Sell Hold,116437.3844,12,17,0.044848103,,,0.044848111,0.370337122,2.667433764
Short Sell,2024-05-24 14:15:00+05:30,73.30000305,1588,18.25016022,116400.4048,36.97959518,Sell Hold,116455.6346,12,17,0.015681236,,,0.015681184,0.370337122,2.667433764
Short Sell,2024-05-24 15:15:00+05:30,73.26000214,1589,9.738548279,116410.1434,45.49120712,Sell Hold,116465.3731,12,17,0.008366421,,,0.008366466,0.370337122,2.667433764
Short Sell,2024-05-27 09:15:00+05:30,72.93000031,1596,-13.86290741,116396.2805,69.09266281,Sell Hold,116451.5102,12,17,-0.011908677,,,-0.01190867,0.370337122,2.667433764
Short Sell,2024-05-27 10:15:00+05:30,73.16000366,1591,1.285339355,116397.5658,53.94441605,Sell Hold,116452.7956,12,17,0.001104279,,,0.001104245,0.370337122,2.667433764
Short Sell,2024-05-27 11:15:00+05:30,73.22000122,1590,22.2361145,116419.8019,32.9936409,Sell Hold,116475.0317,12,17,0.019103591,,,0.019103578,0.370337122,2.667433764
Short Sell,2024-05-27 13:15:00+05:30,73.25,1590,47.69805908,116467.5,7.53169632,Sell Hold,116522.7298,12,17,0.040970744,,,0.040970779,0.370337122,2.667433764
Short Sell,2024-05-27 14:15:00+05:30,73.44000244,1586,8.34387207,116475.8439,46.88588333,Sell Hold,116531.0736,12,17,0.007164121,,,0.007164145,0.370337122,2.667433764
Short Sell,2024-05-27 15:15:00+05:30,73.30999756,1589,13.74224854,116489.5861,41.48750687,Sell Hold,116544.8159,12,17,0.011798368,,,0.011798326,0.370337122,2.667433764
Short Sell,2024-05-28 09:15:00+05:30,73.04000092,1595,9.215339661,116498.8015,46.01441574,Sell Hold,116554.0312,12,17,0.00791087,,,0.007910922,0.370337122,2.667433764
Short Sell,2024-05-28 11:15:00+05:30,72.69999695,1603,39.29364777,116538.0951,15.93610764,Sell Hold,116593.3249,12,17,0.0337288,,,0.033728759,0.370337122,2.667433764
Buy,2024-05-28 12:15:00+05:30,72.52999878,1607,0,116555.708,37.6168251,Buy,116610.9378,12,17,,0.6,699.334248,,0.370337122,2.667433764
Buy Hold,2024-05-28 12:15:00+05:30,72.52999878,1607,0,116555.708,37.6168251,Buy Hold,116610.9378,12,17,0,,,0,0.370337122,2.667433764
Buy Hold,2024-05-28 13:15:00+05:30,72.5,1607,-48.20803833,116507.5,37.6168251,Buy Hold,116562.7298,12,17,-0.041360513,,,-0.04136048,0.370337122,2.667433764
Buy Hold,2024-05-28 14:15:00+05:30,72.61000061,1607,176.7709808,116684.271,37.6168251,Buy Hold,116739.5007,12,17,0.15172498,,,0.151724996,0.370337122,2.667433764
Buy Hold,2024-05-28 15:15:00+05:30,72.69999695,1607,144.624115,116828.8951,37.6168251,Buy Hold,116884.1249,12,17,0.123944825,,,0.123944812,0.370337122,2.667433764
Buy Hold,2024-05-29 09:15:00+05:30,72.59999847,1607,-160.6975479,116668.1975,37.6168251,Buy Hold,116723.4273,12,17,-0.137549489,,,-0.137549533,0.370337122,2.667433764
Buy Hold,2024-05-29 10:15:00+05:30,72.30000305,1607,-482.0926437,116186.1049,37.6168251,Buy Hold,116241.3347,12,17,-0.413216844,,,-0.413216807,0.370337122,2.667433764
Buy Hold,2024-05-29 11:15:00+05:30,72.40000153,1607,160.6975479,116346.8025,37.6168251,Buy Hold,116402.0322,12,17,0.13831047,,,0.138310515,0.370337122,2.667433764
Buy Hold,2024-05-29 12:15:00+05:30,72.26999664,1607,-208.9178467,116137.8846,37.6168251,Buy Hold,116193.1144,12,17,-0.179564751,,,-0.179564797,0.370337122,2.667433764
Buy Hold,2024-05-29 13:15:00+05:30,72.41999817,1607,241.0524521,116378.9371,37.6168251,Buy Hold,116434.1668,12,17,0.207557123,,,0.207557164,0.370337122,2.667433764
Buy Hold,2024-05-29 14:15:00+05:30,72.30000305,1607,-192.8321533,116186.1049,37.6168251,Buy Hold,116241.3347,12,17,-0.165693345,,,-0.165693385,0.370337122,2.667433764
Buy Hold,2024-05-29 15:15:00+05:30,72.30999756,1607,16.06117249,116202.1661,37.6168251,Buy Hold,116257.3958,12,17,0.01382366,,,0.013823684,0.370337122,2.667433764
Buy Hold,2024-05-30 09:15:00+05:30,71.75,1607,-899.9160767,115302.25,37.6168251,Buy Hold,115357.4798,12,17,-0.774440019,,,-0.774440039,0.370337122,2.667433764
Buy Hold,2024-05-30 10:15:00+05:30,72.02999878,803,57462.16098,57840.08902,57949.73584,Buy Hold,115789.8249,12,17,0.390242201,,,-49.8361142,0.370337122,2.667433764
Buy Hold,2024-05-30 11:15:00+05:30,71.93000031,803,-80.29877472,57759.79025,37.6168251,Buy Hold,115709.5261,12,17,99.84670226,,,-0.138828918,0.370337122,2.667433764
Buy Hold,2024-05-30 12:15:00+05:30,72,803,56.20975494,57816,37.6168251,Buy Hold,115765.7358,12,17,100.319287,,,0.097316403,0.370337122,2.667433764
Buy Hold,2024-05-30 13:15:00+05:30,71.94000244,803,-48.17803955,57767.82196,37.6168251,Buy Hold,115717.5578,12,17,99.95776934,,,-0.083329943,0.370337122,2.667433764
Buy Hold,2024-05-30 14:15:00+05:30,71.93000031,803,-8.031715393,57759.79025,37.6168251,Buy Hold,115709.5261,12,17,100.0967088,,,-0.013903432,0.370337122,2.667433764
Buy Hold,2024-05-30 15:15:00+05:30,71.51000214,803,-337.2585297,57422.53172,37.6168251,Buy Hold,115372.2676,12,17,98.95600892,,,-0.583898467,0.370337122,2.667433764
Buy Hold,2024-05-31 09:15:00+05:30,69.94999695,803,-1252.684166,56169.84755,37.6168251,Buy Hold,114119.5834,12,17,95.75877576,,,-2.181520272,0.370337122,2.667433764
Buy Hold,2024-05-31 10:15:00+05:30,69.98000336,803,24.09514618,56193.9427,37.6168251,Buy Hold,114143.6785,12,17,100.2103803,,,0.042896947,0.370337122,2.667433764
Buy Hold,2024-05-31 11:15:00+05:30,70,803,16.05730438,56210,37.6168251,Buy Hold,114159.7358,12,17,100.1817182,,,0.028574788,0.370337122,2.667433764
Buy Hold,2024-05-31 12:15:00+05:30,69.75,803,-200.75,56009.25,37.6168251,Buy Hold,113958.9858,12,17,99.40980253,,,-0.357142857,0.370337122,2.667433764
Buy Hold,2024-05-31 13:15:00+05:30,70.73999786,401,27642.51086,28366.73914,28304.89553,Buy Hold,56671.63467,12,17,102.9650041,0.6,170.2004349,1.419351768,0.370337122,2.667433764
Buy Hold,2024-05-31 14:15:00+05:30,70.23000336,401,-204.5077945,28162.23135,37.6168251,Buy Hold,56467.12688,12,17,98.68175076,,,98.8056943,0.370337122,2.667433764
Buy Hold,2024-05-31 15:15:00+05:30,70.40000153,401,68.16926617,28230.40061,37.6168251,Buy Hold,56535.29614,12,17,100.6089528,,,100.7340986,0.370337122,2.667433764
Buy Hold,2024-06-03 09:15:00+05:30,74.18000031,401,1515.779511,29746.18012,37.6168251,Buy Hold,58051.07565,12,17,110.8698522,,,111.001399,0.370337122,2.667433764
Buy Hold,2024-06-03 10:15:00+05:30,74.44999695,401,108.2686526,29854.44878,37.6168251,Buy Hold,58159.34431,12,17,100.8529362,,,100.9782342,0.370337122,2.667433764
Buy Hold,2024-06-03 11:15:00+05:30,74.55000305,401,40.1024461,29894.55122,37.6168251,Buy Hold,58199.44675,12,17,100.3933534,,,100.5183646,0.370337122,2.667433764
Buy Hold,2024-06-03 12:15:00+05:30,74.94000244,401,156.3897554,30050.94098,37.6168251,Buy Hold,58355.83651,12,17,101.1714605,,,101.2969571,0.370337122,2.667433764
Buy Hold,2024-06-03 13:15:00+05:30,74.5,401,-176.4409784,29874.5,37.6168251,Buy Hold,58179.39553,12,17,98.94952259,,,99.07363314,0.370337122,2.667433764
Sell,2024-06-03 13:15:00+05:30,74.5,0,0,0,57970.27403,Sell Hold,58179.39553,12,17,,0.7,209.1215,,0.370337122,2.667433764
Short Sell,2024-06-03 13:15:00+05:30,74.5,1617,0,120466.5,17.31367874,Sell Hold,120483.8137,12,17,0,,,0,0.370337122,2.667433764
Short Sell,2024-06-03 14:15:00+05:30,74.98000336,1606,-48.61460876,120417.8854,65.92828751,Sell Hold,120435.1991,12,17,-0.040355293,,,-0.040355285,0.370337122,2.667433764
Short Sell,2024-06-03 15:15:00+05:30,74.98000336,1606,0,120417.8854,17.31367874,Sell Hold,120435.1991,12,17,0,,,0,0.370337122,2.667433764
Short Sell,2024-06-04 09:15:00+05:30,72.88999939,1652,-3.606399536,120414.279,20.92007828,Sell Hold,120431.5927,12,17,-0.002994904,,,-0.002994904,0.370337122,2.667433764
Short Sell,2024-06-04 10:15:00+05:30,71.51999664,1683,-46.12464142,120368.1544,63.43832016,Sell Hold,120385.468,12,17,-0.03830496,,,-0.038304926,0.370337122,2.667433764
Short Sell,2024-06-04 11:15:00+05:30,73.18000031,1645,12.94615173,120381.1005,4.367527008,Sell Hold,120398.4142,12,17,0.010755463,,,0.01075542,0.370337122,2.667433764
Short Sell,2024-06-04 12:15:00+05:30,70.38999939,1710,-14.20154572,120366.899,31.51522446,Sell Hold,120384.2126,12,17,-0.011797156,,,-0.011797118,0.370337122,2.667433764
Short Sell,2024-06-04 13:15:00+05:30,74.88999939,1607,-18.66993713,120348.229,35.98361588,Sell Hold,120365.5427,12,17,-0.015510857,,,-0.015510909,0.370337122,2.667433764
Short Sell,2024-06-04 14:15:00+05:30,73.80000305,1630,-54.2240448,120294.005,71.53772354,Sell Hold,120311.3187,12,17,-0.045055956,,,-0.045055919,0.370337122,2.667433764
Short Sell,2024-06-04 15:15:00+05:30,73.90000153,1628,15.19750977,120309.2025,2.116168976,Sell Hold,120326.5162,12,17,0.012633639,,,0.01263363,0.370337122,2.667433764
Short Sell,2024-06-05 09:15:00+05:30,69.15000153,1740,11.8001709,120321.0027,5.513507843,Sell Hold,120338.3163,12,17,0.009808203,,,0.009808227,0.370337122,2.667433764
Buy,2024-06-05 10:15:00+05:30,73.94999695,1627,0,120316.645,21.67129898,Buy,120333.9587,12,17,,0.6,721.89987,,0.370337122,2.667433764
Buy Hold,2024-06-05 10:15:00+05:30,73.94999695,1627,0,120316.645,21.67129898,Buy Hold,120333.9587,12,17,0,,,0,0.370337122,2.667433764
Buy Hold,2024-06-05 11:15:00+05:30,71.04000092,1627,-4734.563545,115582.0815,21.67129898,Buy Hold,115599.3952,12,17,-3.935086075,,,-3.935086039,0.370337122,2.667433764
Buy Hold,2024-06-05 12:15:00+05:30,71.01000214,1627,-48.80801392,115533.2735,21.67129898,Buy Hold,115550.5872,12,17,-0.042228011,,,-0.042227999,0.370337122,2.667433764
Buy Hold,2024-06-05 13:15:00+05:30,71,1627,-16.27347565,115517,21.67129898,Buy Hold,115534.3137,12,17,-0.014085532,,,-0.014085553,0.370337122,2.667433764
Buy Hold,2024-06-05 14:15:00+05:30,71,1627,0,115517,21.67129898,Buy Hold,115534.3137,12,17,0,,,0,0.370337122,2.667433764
Buy Hold,2024-06-05 15:15:00+05:30,71.02999878,1627,48.80801392,115565.808,21.67129898,Buy Hold,115583.1217,12,17,0.042251802,,,0.04225179,0.370337122,2.667433764
Buy Hold,2024-06-06 09:15:00+05:30,72.55999756,813,56574.53,58991.27802,59085.50931,Buy Hold,118076.7873,12,17,2.154017747,,,-48.95438448,0.370337122,2.667433764
Buy Hold,2024-06-06 10:15:00+05:30,72.80999756,813,203.25,59194.52802,21.67129898,Buy Hold,118280.0373,12,17,100.8125099,,,0.344542459,0.370337122,2.667433764
Buy Hold,2024-06-06 11:15:00+05:30,72.62999725,813,-146.3402481,59048.18777,21.67129898,Buy Hold,118133.6971,12,17,99.62825872,,,-0.247219219,0.370337122,2.667433764
Buy Hold,2024-06-06 12:15:00+05:30,71.75,813,-715.437767,58332.75,21.67129898,Buy Hold,117418.2593,12,17,97.69827731,,,-1.211616812,0.370337122,2.667433764
Buy Hold,2024-06-06 13:15:00+05:30,72.54000092,406,28881.50963,29451.24037,29368.74423,Buy Hold,58819.9846,12,17,102.3264487,0.6,176.7074422,1.101046565,0.370337122,2.667433764
Buy Hold,2024-06-06 14:15:00+05:30,72.19999695,406,-138.0416118,29313.19876,21.67129898,Buy Hold,58681.94299,12,17,99.18499994,,,99.30772618,0.370337122,2.667433764
Buy Hold,2024-06-06 15:15:00+05:30,72.12000275,406,-32.4776452,29280.72112,21.67129898,Buy Hold,58649.46535,12,17,99.90127435,,,100.0244419,0.370337122,2.667433764
Buy Hold,2024-06-07 09:15:00+05:30,72.63999939,406,211.1186358,29491.83975,21.67129898,Buy Hold,58860.58398,12,17,101.5659198,,,101.690113,0.370337122,2.667433764
Buy Hold,2024-06-07 10:15:00+05:30,72.90000153,406,105.5608688,29597.40062,21.67129898,Buy Hold,58966.14485,12,17,100.8393064,,,100.9630519,0.370337122,2.667433764
Sell,2024-06-07 10:15:00+05:30,72.90000153,0,0,0,58758.96305,Sell Hold,58966.14485,12,17,,0.7,207.1818043,,0.370337122,2.667433764
Short Sell,2024-06-07 10:15:00+05:30,72.90000153,1621,0,118170.9025,31.69021225,Sell Hold,118202.5927,12,17,0,,,0,0.370337122,2.667433764
Short Sell,2024-06-07 11:15:00+05:30,72.75,1624,-24.90247345,118146,56.5926857,Sell Hold,118177.6902,12,17,-0.02107327,,,-0.021073293,0.370337122,2.667433764
Short Sell,2024-06-07 12:15:00+05:30,73,1618,-32,118114,63.69021225,Sell Hold,118145.6902,12,17,-0.027085132,,,-0.027085132,0.370337122,2.667433764
Short Sell,2024-06-07 13:15:00+05:30,73.19999695,1614,30.79507446,118144.7951,0.895137787,Sell Hold,118176.4853,12,17,0.026072332,,,0.026072354,0.370337122,2.667433764
Short Sell,2024-06-07 14:15:00+05:30,73.43000031,1609,4.075416565,118148.8705,27.61479568,Sell Hold,118180.5607,12,17,0.00344951,,,0.003449496,0.370337122,2.667433764
Short Sell,2024-06-07 15:15:00+05:30,73.18000031,1614,-36.34999847,118112.5205,68.04021072,Sell Hold,118144.2107,12,17,-0.030766268,,,-0.03076627,0.370337122,2.667433764
Short Sell,2024-06-10 09:15:00+05:30,73.61000061,1605,31.53048706,118144.051,0.159725189,Sell Hold,118175.7412,12,17,0.026695296,,,0.026695307,0.370337122,2.667433764
Short Sell,2024-06-10 10:15:00+05:30,74,1596,-40.05097961,118104,71.74119186,Sell Hold,118135.6902,12,17,-0.033900124,,,-0.033900141,0.370337122,2.667433764
Short Sell,2024-06-10 11:15:00+05:30,74.05000305,1595,5.754867554,118109.7549,25.9353447,Sell Hold,118141.4451,12,17,0.004872712,,,0.004872739,0.370337122,2.667433764
Short Sell,2024-06-10 12:15:00+05:30,74.05000305,1595,0,118109.7549,31.69021225,Sell Hold,118141.4451,12,17,0,,,0,0.370337122,2.667433764
Short Sell,2024-06-10 13:15:00+05:30,74.09999847,1594,5.642700195,118115.3976,26.04751205,Sell Hold,118147.0878,12,17,0.004777506,,,0.004777505,0.370337122,2.667433764
Short Sell,2024-06-10 14:15:00+05:30,73.98000336,1597,30.66779327,118146.0654,1.022418976,Sell Hold,118177.7556,12,17,0.025964264,,,0.025964269,0.370337122,2.667433764
Short Sell,2024-06-10 15:15:00+05:30,73.91000366,1598,-37.87950897,118108.1859,69.56972122,Sell Hold,118139.8761,12,17,-0.032061592,,,-0.032061584,0.370337122,2.667433764
Short Sell,2024-06-11 09:15:00+05:30,74.18000031,1592,-13.62536621,118094.5605,45.31557846,Sell Hold,118126.2507,12,17,-0.011536344,,,-0.011536372,0.370337122,2.667433764
Short Sell,2024-06-11 10:15:00+05:30,74.05000305,1595,15.19438171,118109.7549,16.49583054,Sell Hold,118141.4451,12,17,0.012866284,,,0.0128663,0.370337122,2.667433764
Short Sell,2024-06-11 11:15:00+05:30,74.16999817,1592,-31.11778259,118078.6371,62.80799484,Sell Hold,118110.3273,12,17,-0.026346497,,,-0.026346511,0.370337122,2.667433764
Short Sell,2024-06-11 12:15:00+05:30,74.18000031,1592,15.92340088,118094.5605,15.76681137,Sell Hold,118126.2507,12,17,0.013485421,,,0.01348542,0.370337122,2.667433764
Short Sell,2024-06-11 13:15:00+05:30,74.18000031,1592,0,118094.5605,31.69021225,Sell Hold,118126.2507,12,17,0,,,0,0.370337122,2.667433764
Short Sell,2024-06-11 14:15:00+05:30,73.91000366,1598,13.62536621,118108.1859,18.06484604,Sell Hold,118139.8761,12,17,0.011537675,,,0.011537703,0.370337122,2.667433764
Short Sell,2024-06-11 15:15:00+05:30,73.90000153,1598,-15.9834137,118092.2024,47.67362595,Sell Hold,118123.8927,12,17,-0.013532859,,,-0.013532932,0.370337122,2.667433764
Short Sell,2024-06-12 09:15:00+05:30,74.38999939,1587,-35.27340698,118056.929,66.96361923,Sell Hold,118088.6192,12,17,-0.029869379,,,-0.029869373,0.370337122,2.667433764
Short Sell,2024-06-12 10:15:00+05:30,74.44000244,1586,4.914840698,118061.8439,26.77537155,Sell Hold,118093.5341,12,17,0.004163111,,,0.004163161,0.370337122,2.667433764
